,date,tic,close,high,low,open,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
0,2020-07-01,MCD,165.650634765625,167.24739595822248,164.80739855847588,165.9107754077403,2193800.0,2.0,-0.6573999425776265,180.42436039093909,159.06699092742028,49.65615682133172,-53.96040025144263,2.06163840024445,168.8443145751953,164.99760665893555,28.6200008392334,53.06833717288458
0,2020-07-01,MMM,107.14506530761719,108.77882205549898,107.06235029443198,107.77237848365979,1944218.0,2.0,0.3351846886897789,115.83547013976477,102.65900465271571,51.65534542604245,-12.034490457385525,8.188277546625942,108.1807034810384,104.08552856445313,28.6200008392334,53.06833717288458
0,2020-07-01,MRK,64.44498443603516,65.1214400721256,63.62003387292627,63.87577257102778,9948769.0,2.0,-0.36393713340094536,68.09885484192584,60.18155210997845,50.13725093839987,7.335762648143965,11.04799390846938,64.22625579833985,64.79014263153076,28.6200008392334,53.06833717288458
0,2020-07-01,MSFT,196.1201171875,197.7009671812325,193.3129334283423,194.6255060074081,32061200.0,2.0,4.8375629925728845,198.37545321960974,174.4147124908395,61.18488763363385,140.80519804403923,33.02159360236308,182.82573394775392,175.6427899678548,28.6200008392334,53.06833717288458
0,2020-07-01,NKE,91.97579193115234,93.2222807954064,91.70194117706072,93.01453145061184,5733800.0,2.0,0.5913564089898102,99.10474304913198,88.13776488543833,52.34780553548617,-24.497002750546418,9.906657988240939,93.18126703898112,87.84362831115723,28.6200008392334,53.06833717288458
0,2020-07-01,PG,106.07867431640625,106.44116668520532,105.12380551083747,105.78690772380058,6501200.0,2.0,0.5612980708483093,106.57430240767162,101.73347423417407,53.50852453514307,114.29475532567722,1.907762207836327,103.30541102091472,103.16858545939128,28.6200008392334,53.06833717288458
0,2020-07-01,TRV,101.5762710571289,103.64391331238828,101.30539824554387,102.89450450377383,930500.0,2.0,1.4572618978482978,113.29554654854385,96.80576952201278,51.849259600666755,11.138752363124304,0.19533003761477152,101.55039393107096,95.36076113382975,28.6200008392334,53.06833717288458
0,2020-07-01,UNH,277.8420715332031,280.3337033987934,275.51838061070794,276.0689660359846,2303800.0,2.0,0.3682292700565313,289.9267565304993,259.6197461550476,53.23659250759625,24.55505421215226,5.432887204510597,275.7895782470703,269.55210393269857,28.6200008392334,53.06833717288458
0,2020-07-01,V,187.01382446289062,188.52901218085168,185.9329359730339,187.0813873565073,6394100.0,2.0,1.0090807861154474,194.01167497731183,180.805369090071,53.31964352309525,-7.449536208638859,6.3963664379732625,187.29817657470704,177.96641286214194,28.6200008392334,53.06833717288458
0,2020-07-01,VZ,40.9786262512207,41.47334079850196,40.911168295890214,41.293444339549026,12831600.0,2.0,-0.3623037154811968,44.19075832319193,39.84803867387838,47.04126595697571,-54.92818558800547,7.768313009591754,41.851871490478516,42.1980281829834,28.6200008392334,53.06833717288458
0,2020-07-01,WBA,31.708955764770508,33.17495149559128,31.60811921852457,32.694043516342894,7063200.0,2.0,-0.15439296095142652,35.86794780908904,30.54400363744417,46.45703988189504,-57.85510392282669,9.32072451046531,32.992668596903485,32.77901020050049,28.6200008392334,53.06833717288458
0,2020-07-01,WMT,37.14975357055664,37.22113917262041,36.83005817609252,37.07525992242601,19733700.0,2.0,-0.2666073766879222,38.061832419482165,36.413353737744394,48.04068856372345,-68.20717575054816,3.5576299460738996,37.656609853108726,38.3006015141805,28.6200008392334,53.06833717288458
1,2020-07-02,AAPL,88.48503112792969,90.03062510995592,88.3708201093687,89.3939209303781,114041600.0,3.0,2.8871281122659127,91.03596308597156,80.12912327877453,62.807145845180905,104.4850922280432,33.40923101472531,82.97201080322266,76.91720759073893,27.68000030517578,6.839083370779944
1,2020-07-02,AMGN,221.00656127929688,223.76229789645234,216.4108201090037,216.4108201090037,3338000.0,3.0,4.620839472194092,216.02669479776614,180.47914779256587,62.242851482743724,310.0722558232067,51.8426096639858,196.2055185953776,197.04016621907553,27.68000030517578,6.839083370779944
1,2020-07-02,AXP,88.75745391845703,91.54259096116898,88.30580677537691,91.05330595794153,4239700.0,3.0,-0.5512498237392407,105.70738402153346,83.64095048164036,48.672288935973306,-63.46974426754786,0.6771975733070058,93.57677942911783,87.26944923400879,27.68000030517578,6.839083370779944
1,2020-07-02,BA,180.80999755859375,187.7899932861328,180.42999267578125,185.5800018310547,41792300.0,3.0,4.838368081568319,220.74713127502665,160.55787055602806,51.02235900413629,17.93794948183391,15.936440150548533,178.05533447265626,156.26800079345702,27.68000030517578,6.839083370779944
1,2020-07-02,CAT,115.32344818115234,117.68914555230823,114.84489128970118,115.80200507260349,2527500.0,3.0,1.2699597634716042,123.1530080646487,106.90696355400365,53.81243142572581,50.30126848006449,16.89200080428242,113.01793594360352,107.3199504852295,27.68000030517578,6.839083370779944
1,2020-07-02,CRM,191.16026306152344,193.9999164791586,190.921965063807,191.78578583663412,4200300.0,3.0,4.405884919659513,194.52678338688514,169.08774908381798,58.35379497326459,156.1623039808143,33.30453836890635,179.42566782633463,170.51766357421874,27.68000030517578,6.839083370779944
1,2020-07-02,CSCO,39.48444366455078,39.99498118902196,39.354644702036595,39.86518222650778,19632000.0,3.0,0.2347754397356141,41.51707966335307,37.56174800388325,52.99854348262466,7.004973795321363,11.272542436943622,39.54557469685872,37.99789543151856,27.68000030517578,6.839083370779944
1,2020-07-02,CVX,70.92357635498047,72.56997599249398,70.80311317001625,71.77488833511137,5832800.0,3.0,-0.9451899003030491,81.89820884274035,66.15384270144911,48.34484955698026,-82.01312553814314,8.37373411637921,74.32853393554687,72.28947919209799,27.68000030517578,6.839083370779944
1,2020-07-02,DIS,110.81108093261719,113.69544670674675,110.63327715003145,113.59666850226444,10312000.0,3.0,-1.0094277907154066,124.8085025653822,104.89877892875843,48.67880063513467,-80.83983623155551,2.513054258191864,115.9416987101237,110.2001272837321,27.68000030517578,6.839083370779944
1,2020-07-02,GS,175.955810546875,180.94747034159747,175.71515129050087,180.50178691711076,2699400.0,3.0,0.34440763065873625,197.34096035472294,166.54978976734736,50.90713722555826,-28.571647121777897,9.04050729198158,180.33253682454426,169.59004770914714,27.68000030517578,6.839083370779944
1,2020-07-02,HD,221.68362426757812,225.07355766291627,221.16621216299046,224.75240579152282,3369800.0,3.0,2.0534455966049165,230.55177987220645,212.64510123130918,55.64499453355118,37.28817644685816,12.74827653401846,220.71985626220703,207.33432312011718,27.68000030517578,6.839083370779944
1,2020-07-02,HON,131.07029724121094,132.99539974373832,130.64550619248396,131.57642773560352,2758500.0,3.0,-0.21783987811829775,145.47673410106304,120.95874639820453,50.46214569179752,-25.061853897928113,0.5937141515685319,133.02613576253256,127.29120674133301,27.68000030517578,6.839083370779944
1,2020-07-02,IBM,91.63947296142578,92.95626723857544,91.30262216352922,91.63181767803475,3919362.0,3.0,-0.9458996708875418,102.45001775146025,85.79982737183076,48.33884760535978,-59.948711087677545,4.065086706173727,94.47211151123047,93.2518741607666,27.68000030517578,6.839083370779944
1,2020-07-02,INTC,52.711036682128906,53.317218322286315,52.568405908008685,52.7645210970578,15578600.0,3.0,-0.4964320959111461,57.17786304578957,50.31145503892723,49.21185631344048,-70.46613215148096,8.202548367798213,54.361388524373375,53.512265841166176,27.68000030517578,6.839083370779944
1,2020-07-02,JNJ,123.36287689208984,124.12420979702678,122.80281329534911,123.60790388110333,5152200.0,3.0,-1.3714353034263809,129.7980648983894,119.81462812529223,47.4662328237923,-77.8334265844781,11.712440815156198,125.96920928955078,127.72233924865722,27.68000030517578,6.839083370779944
1,2020-07-02,JPM,81.41500091552734,83.4358742375299,80.77358906981003,83.24257185379292,27845600.0,3.0,-1.071765570526054,97.54974539590222,75.75828072714467,47.03266150883183,-80.90870792083138,2.969751193993044,86.25963923136393,83.07392870585123,27.68000030517578,6.839083370779944
1,2020-07-02,KO,38.839027404785156,39.3149952063096,38.76979404393808,39.19384012605556,15111900.0,3.0,-0.379171946150727,42.646262013316154,37.09578014671802,46.82848072680118,-71.14930352516231,10.448897694765973,39.91645151774089,39.659146563212076,27.68000030517578,6.839083370779944
1,2020-07-02,MCD,164.62799072265625,167.74974688553007,164.03592950734944,167.74974688553007,2690200.0,3.0,-0.7477672803850623,180.080821371522,158.53859391168112,48.952950275539834,-64.59066713860724,4.658821602746829,168.86343231201172,165.13355560302733,27.68000030517578,6.839083370779944
1,2020-07-02,MMM,108.25491333007812,109.5233023948734,107.85508847431637,108.65472560561032,2371429.0,3.0,0.3669723671913516,115.5228175317317,102.59182480225266,52.64226290060182,5.32979451293383,11.351143055112415,108.38360112508138,104.24476839701335,27.68000030517578,6.839083370779944
1,2020-07-02,MRK,64.98945617675781,65.42668286482615,64.5274880264579,64.81621976938644,6827825.0,3.0,-0.22084287416387127,67.84233233966403,60.26261837444732,51.01535278740839,30.933694817627714,13.457568793548514,64.29490165710449,64.80168565114339,27.68000030517578,6.839083370779944
1,2020-07-02,MSFT,197.61474609375,199.3009862383214,196.40756340598136,197.05905464785508,29315800.0,3.0,5.085144448987705,199.2873285241954,175.7390127233632,61.85020219352949,146.7773947368076,36.170659937006214,183.4836196899414,176.33299560546874,27.68000030517578,6.839083370779944
1,2020-07-02,NKE,92.94844818115234,94.10995283349536,92.56127756219978,93.27895529213947,5354900.0,3.0,0.5742333716152785,98.89316772140607,88.08021408401386,53.15547957258729,-3.470741813292301,5.561919967630314,93.36104176839193,88.07151260375977,27.68000030517578,6.839083370779944
1,2020-07-02,PG,106.87437438964844,108.36856662778703,106.56492808911119,106.98047315501412,6150900.0,3.0,0.722926567063098,106.95948060203709,101.77533308814846,54.413358778967336,169.16593986600475,15.053979671628287,103.52939224243164,103.29909973144531,27.68000030517578,6.839083370779944
1,2020-07-02,TRV,101.5401611328125,104.73642883954574,101.28735016537296,103.86964542750351,1040300.0,3.0,1.2476512445314398,113.21740302183326,96.45445900819604,51.82113181109338,9.357705602987734,4.0163406200891725,102.07872467041015,95.54659665425619,27.68000030517578,6.839083370779944
1,2020-07-02,UNH,278.3365783691406,282.8345861752598,277.3287051996751,280.42693978871597,1971700.0,3.0,0.7065779614878238,290.04856911708845,259.63402365634903,53.39562867818374,38.2613167000084,9.37375951521892,276.1474609375,270.34973729451497,27.68000030517578,6.839083370779944
1,2020-07-02,V,188.83782958984375,191.00926680839115,188.19122560744088,189.15630881568416,6299300.0,3.0,1.1305561965295112,194.13461709455595,180.87834066911591,54.25163463368265,59.07417540764665,12.950017201503632,187.3564030965169,178.4065205891927,27.68000030517578,6.839083370779944
1,2020-07-02,VZ,41.068580627441406,41.533309149025,41.03110302816745,41.26346585928048,15814500.0,3.0,-0.3539341956098383,44.09872604999644,39.75792716350453,47.3531530241865,-50.03777608395273,6.60440602266463,41.86511383056641,42.178243255615236,27.68000030517578,6.839083370779944
1,2020-07-02,WBA,32.56218338012695,32.83366596317227,32.00370762886206,32.04249296851567,7901100.0,3.0,-0.15010766101496387,35.74617090581049,30.493584724682673,48.34876541353365,-41.59209149293519,9.320724510465304,33.04024264017741,32.7744836807251,27.68000030517578,6.839083370779944
1,2020-07-02,WMT,37.00076675415039,37.51910354580218,36.89213078498877,37.273901819827955,17695800.0,3.0,-0.261948843880063,37.960719143589486,36.42445503548767,47.39457749094348,-55.86068321265159,3.5628046799313107,37.59204991658529,38.28898410797119,27.68000030517578,6.839083370779944
2,2020-07-06,AAPL,90.85199737548828,91.3210188724847,89.88478608277487,89.91637951083226,118655600.0,0.0,2.9804622340945315,91.49715874142672,80.6971054797647,65.03521167829304,124.29005349634595,39.10618796768717,83.43374303181966,77.35665651957194,27.940000534057617,21.86986385661171
2,2020-07-06,AMGN,219.30345153808594,226.76618857268699,217.29227319804087,222.53844384680616,3460400.0,0.0,5.4624342154578756,219.4729504636388,179.64998197044324,61.237700340775945,259.1433801181262,54.79998974446677,197.103271484375,197.58979568481445,27.940000534057617,21.86986385661171
2,2020-07-06,AXP,90.87451934814453,92.11653980302795,90.17822982410925,90.80865489897216,4059600.0,0.0,-0.5149703078026704,104.54027408765342,83.61737895800087,50.02334105827004,-45.402943015735964,1.381265434012868,93.80121307373047,87.34654083251954,27.940000534057617,21.86986385661171
2,2020-07-06,BA,187.91000366210938,189.36000061035156,181.60000610351562,184.52000427246094,49471700.0,0.0,4.875746186041766,219.06925866544827,160.48374426423925,52.42592942887017,26.1590556108504,17.295365821695263,179.6856679280599,156.9520009358724,27.940000534057617,21.86986385661171
2,2020-07-06,CAT,116.8674545288086,117.83360642083466,115.72975570267127,117.49952320998177,2491900.0,0.0,1.432983297582453,122.26800422356393,107.27819404914115,54.78058126260924,60.70686212135043,17.305696533639527,113.48054122924805,107.3679412841797,27.940000534057617,21.86986385661171
2,2020-07-06,CRM,196.31332397460938,198.03101166244207,192.46092335312446,193.05666071838334,5794200.0,0.0,4.9574831601893266,196.5003171930513,169.48125476739793,60.33516886684056,176.2860241012633,39.219749849107124,180.16900838216145,171.288804880778,27.940000534057617,21.86986385661171
2,2020-07-06,CSCO,40.168052673339844,40.228627959179875,39.69212852004411,39.865192748767726,16152900.0,0.0,0.27647648555551996,41.36437880509482,37.62478821761025,54.61328890335658,43.68244804626963,14.224690310467118,39.606980641682945,38.070095189412434,27.940000534057617,21.86986385661171
2,2020-07-06,CVX,71.13236999511719,72.4816124441567,70.53002972549815,71.87927217453766,6747500.0,0.0,-0.9358664407647552,80.78622290665345,66.28280861800476,48.54309143744368,-78.98189664656884,9.736928057487654,74.23563893636067,72.34079818725586,27.940000534057617,21.86986385661171
2,2020-07-06,DIS,113.03362274169922,113.13240094469148,111.52229438066554,112.44094598745183,11933400.0,0.0,-0.8608227466407925,123.48815478216582,105.192805300842,50.25660356808914,-60.58693138115036,2.5130542581918642,115.8297482808431,110.42007687886556,27.940000534057617,21.86986385661171
2,2020-07-06,GS,184.83384704589844,185.21712829701858,179.28063488342187,179.46781432195684,3567700.0,0.0,0.8858723379100866,195.82709645577137,167.12236643485363,53.95263629556281,23.16164474760423,15.940390863613482,181.1757334391276,170.0580052693685,27.940000534057617,21.86986385661171
2,2020-07-06,HD,222.62034606933594,224.35991325083498,220.38119866069033,223.26264989206933,3133800.0,0.0,2.051339888724897,229.90812516309404,212.81149611376145,56.059753561619424,29.507616860180534,10.552119625802533,221.0201868693034,208.16524861653645,27.940000534057617,21.86986385661171
2,2020-07-06,HON,133.0586700439453,134.034784743671,132.07352222523912,133.08578319190812,2336700.0,0.0,0.005482007986870485,143.30139878389616,121.8551907241605,51.5988630694687,-6.237549682782318,2.694108597811213,133.31324513753256,127.42661476135254,27.940000534057617,21.86986385661171
2,2020-07-06,IBM,92.01460266113281,93.28545907831,91.45573033822065,92.82611765468793,4231488.0,0.0,-0.8869383575739533,101.35997258512427,85.98113306673119,48.701340373295714,-53.93151417808315,2.3034802778099333,94.49941635131836,93.28350054423014,27.940000534057617,21.86986385661171
2,2020-07-06,INTC,53.076534271240234,53.147847966093046,52.238575402762336,52.34555104592097,20536700.0,0.0,-0.44768683923312835,56.5212557916704,50.54017113398878,49.856944207901066,-68.31862811841926,11.346289300225438,54.28888511657715,53.52550824483236,27.940000534057617,21.86986385661171
2,2020-07-06,JNJ,125.121826171875,125.81316282585261,124.15922393815552,124.41299712757193,6156400.0,0.0,-1.1471984064350806,129.22772443016677,120.00692141333909,49.63687628913036,-27.898973292569007,1.057985857632441,125.88986740112304,127.73264071146647,27.940000534057617,21.86986385661171
2,2020-07-06,JPM,83.47101593017578,83.6467417033622,82.13548262483673,82.97019010273506,18625300.0,0.0,-0.9804333695113314,95.85534578272981,76.12095808079559,48.62099870130527,-63.74720844220025,2.0517360989327083,86.4265864054362,83.09750607808431,27.940000534057617,21.86986385661171
2,2020-07-06,KO,39.141910552978516,39.17652722937593,38.60536527373053,39.06402468169833,15146000.0,0.0,-0.34580699466887665,42.306908777952074,37.139338704347736,47.67314895191214,-71.21704716426818,12.552422187480314,39.92991358439128,39.628000005086264,27.940000534057617,21.86986385661171
2,2020-07-06,MCD,169.09532165527344,169.29267538036282,165.1841508031536,166.85267813199394,3171500.0,0.0,-0.4536780572005341,179.08876321536536,158.7538011767245,52.0232947942732,-22.085683473557655,0.9564031273145199,169.00235087076823,165.31574122111002,27.940000534057617,21.86986385661171
2,2020-07-06,MMM,108.9856185913086,110.26780825955008,108.26181503205903,109.5164162549119,2511002.0,0.0,0.4459851006204616,114.47154387130253,103.00131455765255,53.29168720194878,16.12639981171339,14.499820705178944,108.6660031636556,104.36624501546224,27.940000534057617,21.86986385661171
2,2020-07-06,MRK,65.64940643310547,66.01238889707025,65.08844612654462,65.36892627982505,8058282.0,0.0,-0.05356965489154675,67.5205308081466,60.41684941035926,52.07363686492296,53.6893470051818,18.01298169851317,64.39482192993164,64.78248742421468,27.940000534057617,21.86986385661171
2,2020-07-06,MSFT,201.86868286132812,202.28066737309322,199.36807824286504,200.07706702491933,31897600.0,0.0,5.5605135436039745,201.3928916250076,175.88495413915254,63.68301004043714,163.59180326786796,41.6335057073401,184.35452016194662,177.06798553466797,27.940000534057617,21.86986385661171
2,2020-07-06,NKE,94.38378143310547,94.45932796204058,93.52446308113767,94.07216460914685,4995000.0,0.0,0.6687734351202295,98.5278313357379,88.18491967134217,54.33698155442782,20.91083430179052,3.834944107432555,93.54752833048502,88.30542195638021,27.940000534057617,21.86986385661171
2,2020-07-06,PG,107.5374755859375,108.22710743684317,106.87437348521631,107.66125410510492,6023300.0,0.0,0.8942170618976206,107.46819664089917,101.55838264376881,55.16560613832834,176.82307731747636,15.053979671628278,103.82439905802408,103.40655937194825,27.940000534057617,21.86986385661171
2,2020-07-06,TRV,103.44527435302734,105.07952149037371,102.32568004774255,104.06827768763199,1329600.0,0.0,1.2211829696760503,112.20989156842926,96.6525946986606,53.20659553265632,20.93590579727552,5.351909445015096,102.56203384399414,95.70199902852376,27.940000534057617,21.86986385661171
2,2020-07-06,UNH,282.5826110839844,283.21718097067736,279.33506113832163,282.75992156394807,2395000.0,0.0,1.302328657537032,288.4964812089481,260.46728527054404,54.76217931439176,57.68317483202666,9.987190865080835,276.6803293863932,270.9116569519043,27.940000534057617,21.86986385661171
2,2020-07-06,V,190.8548583984375,192.22527484760832,188.8474834694262,191.79099032989953,7292200.0,0.0,1.3737479905989574,193.7976856462759,181.03673360421237,55.273173728519936,92.02312308481454,16.031165388203572,187.58609466552736,178.77827784220378,27.940000534057617,21.86986385661171
2,2020-07-06,VZ,41.4058837890625,41.54829980677708,41.158526492689454,41.488333361829376,11231100.0,0.0,-0.31643606662849066,43.919487007509844,39.749776450742104,48.52898132155636,-40.854800684763546,6.297635887280436,41.8968453725179,42.153944969177246,27.940000534057617,21.86986385661171
2,2020-07-06,WBA,33.477455139160156,33.9816348657572,33.06635665861221,33.08187019962039,8235600.0,0.0,-0.07202647189953382,35.48520900836538,30.584677389950052,50.297455546438755,27.036217204750187,4.232925027398209,33.12840938568115,32.78163267771403,27.940000534057617,21.86986385661171
2,2020-07-06,WMT,36.901458740234375,37.20563531073223,36.693500201612245,37.18390739796702,21695100.0,0.0,-0.26323583103667403,37.885862883650006,36.41644043055898,46.95908834966406,-75.59565889303146,1.2744551361869976,37.52893905639648,38.27648417154948,27.940000534057617,21.86986385661171
3,2020-07-07,AAPL,90.57009887695312,92.0111893796949,90.45831301928035,91.2311060890885,112424400.0,1.0,2.9971342472213536,91.77228110785805,81.37534233574547,64.55872865075571,121.43253748955956,41.945808617352164,83.86955388387044,77.78365186055501,29.43000030517578,61.1183868968156
3,2020-07-07,AMGN,216.65042114257812,221.57994344791263,215.74325573465262,217.03554986674663,2365900.0,1.0,5.847915601388053,221.7967622260393,179.67111191946853,59.684504105031806,193.76205772487384,49.73133417736884,197.86551971435546,198.10909220377604,29.43000030517578,61.1183868968156
3,2020-07-07,AXP,87.51542663574219,89.87714295736293,87.15787058070318,89.80187442144333,5564200.0,1.0,-0.7486393899493748,102.20814136999581,84.05387111169364,47.95160547216164,-96.95901975016805,9.076463513991687,93.92928848266601,87.3248727162679,29.43000030517578,61.1183868968156
3,2020-07-07,BA,178.8800048828125,185.07000732421875,178.64999389648438,185.07000732421875,37105300.0,1.0,4.129125183664854,209.68718824792776,164.703815170041,50.521077695553124,-0.642133025955709,13.606630984956661,181.06400146484376,157.4026677449544,29.43000030517578,61.1183868968156
3,2020-07-07,CAT,114.8539047241211,116.25346374220132,114.49273442554208,115.341492893861,2018100.0,1.0,1.3837529390608267,120.29022247561333,108.30608260861517,53.27407835966901,26.080465901619704,12.193623729658794,113.92388381958008,107.41771494547525,29.43000030517578,61.1183868968156
3,2020-07-07,CRM,194.9828643798828,198.79554116241457,194.81407565854596,196.25375664072672,5431500.0,1.0,5.227017960339197,197.98347177141565,169.96699209577187,59.57809666714257,162.47921881925546,40.29332334790719,180.78228047688802,171.98101145426432,29.43000030517578,61.1183868968156
3,2020-07-07,CSCO,39.48444366455078,40.05555315794865,39.42387169562409,39.908447447037595,17102800.0,1.0,0.2514646035388708,41.06323237378999,37.74215626756744,52.73895266051925,2.57277141074624,9.743299919354294,39.63815892537435,38.138628514607746,29.43000030517578,61.1183868968156
3,2020-07-07,CVX,69.31732940673828,70.73885614380274,69.18883331106944,70.53004309510223,5898000.0,1.0,-1.0626861539799108,78.843313034164,66.86603678883404,46.923647659723386,-117.38312402878312,16.276450004085294,74.12935994466146,72.38389701843262,29.43000030517578,61.1183868968156
3,2020-07-07,DIS,112.2433853149414,113.67569567708226,111.23583555699925,112.2433853149414,10836500.0,1.0,-0.7976232305215234,121.10926830250017,106.22334888499984,49.694655019344474,-59.94306804459804,0.4045990141094418,115.68520075480143,110.5703867594401,29.43000030517578,61.1183868968156
3,2020-07-07,GS,177.7029571533203,183.36314404678768,177.55142636861052,183.1759509590971,2853500.0,1.0,0.7311554950334198,192.9905291892164,168.04695555199456,51.30794610539614,-29.504246841430373,12.253900115115993,181.7862538655599,170.29933802286783,29.43000030517578,61.1183868968156
3,2020-07-07,HD,220.65773010253906,223.7175820509133,220.4079468256174,220.6755620421994,2927800.0,1.0,1.8697510673795534,228.68221706950746,213.19705844318784,54.946130338000415,7.043106686973852,10.552119625802533,221.225537109375,208.86429087320963,29.43000030517578,61.1183868968156
3,2020-07-07,HON,131.02511596679688,132.0464239585665,130.38340588030786,131.95603759448989,2622000.0,1.0,0.018165986581806237,139.97774844322566,123.5565083011591,50.37588363668906,-43.86146319233207,2.82652758493632,133.4876803080241,127.46562538146972,29.43000030517578,61.1183868968156
3,2020-07-07,IBM,90.01647186279297,91.49403347538396,89.82507752331117,91.10358951160626,4474893.0,1.0,-0.9900310862405775,99.11954690116835,86.83050726753282,46.88846884201813,-95.49018661138739,10.340181632322503,94.47874628702799,93.25399932861328,29.43000030517578,61.1183868968156
3,2020-07-07,INTC,51.980045318603516,53.10326206208074,51.828498232239674,52.65754053837646,15996500.0,1.0,-0.4918634709437839,55.940634213307405,50.64297899164865,47.96619125250526,-86.86651084016385,15.205702173181345,54.17151196797689,53.5476598739624,29.43000030517578,61.1183868968156
